id,regime,eta,alpha,theta,sigma,amenity,productivity,wage,employment,epsilon_j,markdown
740399037,reinverted,0.1,0.8,1.42,0.12,-0.1341824928751979,0.582977240940019,0.6982417072476117,2.1372989684223708e-5,11.829283279127765,1.0845359753759938
740399205,reinverted,0.1,0.8,1.42,0.12,-0.2678252032080017,1.1225065883280592,1.088928978666267,6.130673342356565e-5,11.824061624638887,1.084573307527103
740399336,reinverted,0.1,0.8,1.42,0.12,0.598199077684881,1.0724919927060255,0.9261744700470486,0.00010967718248865877,11.827453518550957,1.0845490534738973
74039958x,reinverted,0.1,0.8,1.42,0.12,-0.5770825935389248,1.5469102128712249,1.0351700653607037,0.00039090073366735475,11.702241609792093,1.0854537133435382
74039966x,reinverted,0.1,0.8,1.42,0.12,0.5841890042603163,0.995498535486348,0.8932566388292603,9.055398143930743e-5,11.825753516244466,1.0845612077595181
740399678,reinverted,0.1,0.8,1.42,0.12,0.33759716000241113,0.7078160477013488,0.6659776694257717,7.143078106528626e-5,11.825475919907435,1.0845631927858872
742231350,reinverted,0.1,0.8,1.42,0.12,1.0543381577158293,0.22744628573867517,0.42735520031563107,2.2497883587576586e-6,11.833210836088105,1.0845079170693275
742452807,reinverted,0.1,0.8,1.42,0.12,-1.0539156711693871,2.427420946698818,1.987091243968743,0.0001417366684342696,11.503353041732613,1.0869311753166346
743950293,reinverted,0.1,0.8,1.42,0.12,0.44093229971496206,0.6875999326496118,0.6232415256537616,8.605440553637076e-5,11.811117121461388,1.0846659964266165
743950496,reinverted,0.1,0.8,1.42,0.12,0.4481350647475756,1.2147028722450808,1.0334386894627385,0.00011811388883364706,11.811003353156844,1.0846668119633307
743950509,reinverted,0.1,0.8,1.42,0.12,0.5941750298111619,1.178677927846682,0.9580301705148059,0.00014848603167670418,11.827157026693811,1.084551173011655
743950605,reinverted,0.1,0.8,1.42,0.12,0.19778591265471004,0.9716923305429968,0.818221655353644,0.00012430080799708904,11.797824468130402,1.0847613899241604
743950664,reinverted,0.1,0.8,1.42,0.12,-0.08902765472302714,0.6333083624915049,0.7952522716288204,1.687341286889257e-5,11.830346071186439,1.084528380994328
743950808,reinverted,0.1,0.8,1.42,0.12,-1.4342444166953734,0.9646772077918737,1.2463334953594036,1.4623624625817287e-5,11.806964414884359,1.0846957748715969
743951544,reinverted,0.1,0.8,1.42,0.12,1.247357939736776,0.7725572789042541,0.5178922248505642,0.0003886509389719439,11.792146883807693,1.0848022001297442
743951587,reinverted,0.1,0.8,1.42,0.12,0.3441311626144765,1.4110032022143904,0.8240237173447031,0.0007683027317879254,11.552913060776826,1.0865582554581052
743952918,reinverted,0.1,0.8,1.42,0.12,0.6963658210302095,0.6778697583646357,0.7540369913538679,3.093458993268746e-5,11.83208789903803,1.0845159373842466
74395311x,reinverted,0.1,0.8,1.42,0.12,-0.40931157893525266,0.6172284099478375,0.7178891769342842,2.4747672347359623e-5,11.826183976649292,1.0845581298223073
743953267,reinverted,0.1,0.8,1.42,0.12,0.08316006913132527,0.5515488426911788,0.613499621304313,3.093459035407001e-5,11.82647231194321,1.0845560682529252
743953953,reinverted,0.1,0.8,1.42,0.12,-0.6853576243624524,1.0105062649767398,0.7827172859089541,0.00018841977858758798,11.747353666622521,1.0851255549444532
743954331,reinverted,0.1,0.8,1.42,0.12,-0.11575551517612143,0.6352011979055413,0.6920534932161009,3.430927291419444e-5,11.823491690170771,1.0845773842621576
743954358,reinverted,0.1,0.8,1.42,0.12,0.47548923248002356,1.5727557349188899,1.1053110962326076,0.0003070961109680275,11.812140655589053,1.0846586600310113
743954649,reinverted,0.1,0.8,1.42,0.12,-0.28198226849668473,2.5408382317168723,1.4175284171814528,0.0009679714506367279,11.623138048334487,1.0860352854660702
74395530x,reinverted,0.1,0.8,1.42,0.12,-0.5060594613822826,0.6641843685327053,0.7760666533914105,2.418522524846759e-5,11.826893045474607,1.084553060229342
743955393,reinverted,0.1,0.8,1.42,0.12,-0.7164212211958763,1.1888015616337373,1.2994075700058547,3.374682581688043e-5,11.81370751217847,1.0846474317202388
743955449,reinverted,0.1,0.8,1.42,0.12,-0.03814455939548617,1.8795512637785678,1.1171438069126804,0.0007075584463008426,11.718512681831148,1.0853350614664983
743955457,reinverted,0.1,0.8,1.42,0.12,-0.731391671880313,0.49471097964426347,0.548129496057005,3.149703774208239e-5,11.779974181890575,1.0848898295156968
743956302,reinverted,0.1,0.8,1.42,0.12,-0.22691092331403992,1.2205303403846426,0.9395585224505731,0.00019460669567942696,11.787343604299164,1.08483675657298
743956759,reinverted,0.1,0.8,1.42,0.12,0.09903340214156578,0.8378567979767966,0.7858611504012873,7.255567526479932e-5,11.823366028180963,1.0845782831738866
743956919,reinverted,0.1,0.8,1.42,0.12,-0.49642229048544423,1.912623614056361,1.3048932254791872,0.00035434167108843486,11.657913457310856,1.0857786432934005
743957006,reinverted,0.1,0.8,1.42,0.12,0.08835163365040179,0.9786590019849474,0.8175490788646856,0.00012936283199532767,11.800382482996545,1.0847430158675724
743957030,reinverted,0.1,0.8,1.42,0.12,0.9997946316516503,1.3853125315382986,0.7643569896904535,0.0010287157270314833,11.787601174302019,1.0848349028112765
743957161,reinverted,0.1,0.8,1.42,0.12,-1.2855666953877865,1.8482856866414326,1.4231169898285616,0.00019404424959021288,11.733730418812184,1.0852243885198474
74395733x,reinverted,0.1,0.8,1.42,0.12,-0.08144855640624496,0.4661102826377397,0.6482586209146806,1.0124047752201609e-5,11.830406138614368,1.0845279518119
743957591,reinverted,0.1,0.8,1.42,0.12,0.0988811966689683,1.0821992524980297,0.7207834743681687,0.0004004623330286715,11.719389596192075,1.0853286761901768
743957735,reinverted,0.1,0.8,1.42,0.12,0.6628905884254661,0.976668178332493,0.8588858467676361,0.00010011558196568993,11.815845273569254,1.084632117029908
743958172,reinverted,0.1,0.8,1.42,0.12,1.4076536277762597,0.49939242768212366,0.4217298765978587,0.00012261346555283919,11.819788662138347,1.0846038815569725
743958324,reinverted,0.1,0.8,1.42,0.12,-0.4290157413104572,0.5653922371589996,0.8844394296926851,5.624470969626562e-6,11.831851968460526,1.0845176226566764
743958658,reinverted,0.1,0.8,1.42,0.12,-0.8429729670877856,0.7487651096403201,0.810470758863279,3.543416731672042e-5,11.811472222740711,1.084663451019653
743958973,reinverted,0.1,0.8,1.42,0.12,-0.13285296485618897,0.528284657746027,0.8107924813507258,6.186918051928174e-6,11.832550059580322,1.0845126363264648
743959167,reinverted,0.1,0.8,1.42,0.12,1.106993227249333,0.3049136947715107,0.44593586119891937,7.874259255543541e-6,11.832837790258749,1.084510581292954
743960336,reinverted,0.1,0.8,1.42,0.12,0.03758010175820922,0.7709869321966613,0.6997085604923154,8.549195879627692e-5,11.804168635288468,1.0847158347950492
743960731,reinverted,0.1,0.8,1.42,0.12,-1.094433332108669,0.7459594715441702,0.7995314854941263,3.712150879248254e-5,11.7315989873056,1.0852398723381245
743961179,reinverted,0.1,0.8,1.42,0.12,1.2678018285347277,0.5823825425406902,0.498398918285768,0.00011473920629671494,11.823649358009758,1.0845762564264954
743961793,reinverted,0.1,0.8,1.42,0.12,-0.021175553337651344,0.3678172442074995,0.34993579178186246,6.749365211977303e-5,11.78805586447707,1.0848316305501629
74396306x,reinverted,0.1,0.8,1.42,0.12,-0.6842572105254753,1.6740838270766032,1.437399937271919,0.00011248941946690395,11.723794834040618,1.085296613780416
743963377,reinverted,0.1,0.8,1.42,0.12,-0.7804952664036019,2.052104324920063,1.987091243968743,6.186918045034515e-5,11.824394921727952,1.0845709236387604
743963641,reinverted,0.1,0.8,1.42,0.12,0.05601957965974277,0.2545980163692302,0.3840003131080257,6.749365185626547e-6,11.829949727690892,1.0845312129821867
743963887,reinverted,0.1,0.8,1.42,0.12,-1.1412244688285755,1.6030040903447194,1.987091243968743,1.7998307114987897e-5,11.830076420177356,1.0845303077074298
743963895,reinverted,0.1,0.8,1.42,0.12,0.2765414932727435,0.4841758012334428,0.4982369938481006,4.5558214884875986e-5,11.76635367867906,1.0849880963388026
743964054,reinverted,0.1,0.8,1.42,0.12,0.9367212109669963,0.6641019878984581,0.6528734496683012,5.736960314838186e-5,11.830455870876627,1.084527596477641
743964388,reinverted,0.1,0.8,1.42,0.12,-0.1715920710936251,1.5227483684104735,1.121234835449903,0.0002418522511177558,11.64045943234498,1.0859072621499226
743964599,reinverted,0.1,0.8,1.42,0.12,-1.252216805931438,1.2356194459233225,1.0052066374744324,0.0001467986938601115,11.619012221966821,1.086065835967485
743965137,reinverted,0.1,0.8,1.42,0.12,0.9384900605346153,1.0510970666709196,0.738072709007509,0.00030822100514478885,11.794968967201052,1.0847819102178868
743965399,reinverted,0.1,0.8,1.42,0.12,0.4060011410632087,0.7107085184506969,0.6064296650952659,0.00011642654879514854,11.819534746252163,1.0846056990794066
743965591,reinverted,0.1,0.8,1.42,0.12,-0.3467064575211678,1.2918527434232174,1.202473768227401,7.536791081431233e-5,11.819734630656042,1.084604268306191
743965823,reinverted,0.1,0.8,1.42,0.12,0.7398014327145925,0.8731979737794602,0.7905226888088466,8.661685181101994e-5,11.82748658095479,1.084548817126561
743965858,reinverted,0.1,0.8,1.42,0.12,-0.017113021256491907,0.7315595585196222,0.6882160009947182,7.143078131243361e-5,11.803101326117602,1.0847234953229814
74396592x,reinverted,0.1,0.8,1.42,0.12,-0.7779575403780805,1.4016237683003578,1.7975068447984126,1.5186071565175554e-5,11.82961406163164,1.0845336115607875
743965970,reinverted,0.1,0.8,1.42,0.12,1.230674001359295,0.1144026877538574,0.19821034857633552,3.3746825738361975e-6,11.832583637482248,1.0845123965008188
743966332,reinverted,0.1,0.8,1.42,0.12,0.03289671357779384,2.8709428570287385,1.2056303201674656,0.003962439788756142,11.312049621043453,1.0884013095327774
743966519,reinverted,0.1,0.8,1.42,0.12,0.8817370918598809,1.076448819305073,0.7582285980381903,0.00030372142843043784,11.82042096509097,1.0845993558903935
743966914,reinverted,0.1,0.8,1.42,0.12,-0.4731848501762979,0.462903778543746,0.5111311619220399,3.20594847572655e-5,11.796418737241694,1.0847714905917138
743966930,reinverted,0.1,0.8,1.42,0.12,1.4282688380069648,0.34235348638688656,0.36606674749883855,3.7683955009616295e-5,11.82564308967084,1.0845619973829121
74396699x,reinverted,0.1,0.8,1.42,0.12,-0.5879210506452055,1.5468066846298065,1.3132670827411248,0.00011923878463693657,11.785162476430896,1.0848524576559633
743967183,reinverted,0.1,0.8,1.42,0.12,-0.7879195070968993,0.7618034363769903,1.0002588872571552,1.349873037124029e-5,11.829574984975636,1.0845338908008164
743967351,reinverted,0.1,0.8,1.42,0.12,-0.25025169259825314,1.3834296541822204,1.2675854664667268,8.155482877654365e-5,11.82329860571939,1.084578765482271
743967474,reinverted,0.1,0.8,1.42,0.12,-0.6207325604090308,1.2780825539682052,1.190838740741311,7.480546389493145e-5,11.743734166264016,1.085151791231164
743967685,reinverted,0.1,0.8,1.42,0.12,1.2157777792805144,0.5795667233992086,0.5033491138491165,0.00010630249995125832,11.741615179662059,1.08516715841038
743967781,reinverted,0.1,0.8,1.42,0.12,0.5186396974403659,0.6778391503582938,0.7845167770989294,2.5310119017951432e-5,11.762271451141798,1.0850175924058383
743968098,reinverted,0.1,0.8,1.42,0.12,0.8925645336977338,0.8066352556969616,0.6972536456756778,0.00010911473540073732,11.816379118155208,1.0846282934899707
743968231,reinverted,0.1,0.8,1.42,0.12,0.6447485222165055,0.8761255234899884,0.8547104006312621,5.961939150707612e-5,11.830304761231652,1.0845286761569353
743968442,reinverted,0.1,0.8,1.42,0.12,-1.7398779758588523,1.9732914724336776,1.763349967358316,9.224132481662291e-5,11.76156548267201,1.0850226954458804
743968493,reinverted,0.1,0.8,1.42,0.12,0.08815035760690167,1.0931917443986665,0.8532147702704747,0.0001816704118895188,11.791527057218813,1.084806657793131
743969111,reinverted,0.1,0.8,1.42,0.12,0.17667733870008454,0.5796164963133401,0.6570121801738098,2.812235478230869e-5,11.799923023745539,1.084746315546945
743969250,reinverted,0.1,0.8,1.42,0.12,0.6392510201297258,0.45374428899503644,0.6635950517973243,7.874259255577077e-6,11.831613754291379,1.0845193243091877
743969568,reinverted,0.1,0.8,1.42,0.12,-0.015290124531732723,0.9146699843979859,0.7557664535027334,0.00013667464456070647,11.80610046712898,1.0847019727457208
743969592,reinverted,0.1,0.8,1.42,0.12,-1.229390062175322,0.5351736315191253,0.6224521395901583,2.249788411645218e-5,9.484882693949027,1.1054309296453355
743969605,reinverted,0.1,0.8,1.42,0.12,1.3329279870892201,0.507396961958151,0.4423396076834246,0.00010461515868143942,11.829160389955907,1.0845368535918318
743970534,reinverted,0.1,0.8,1.42,0.12,1.0404736860260395,1.0251978667247537,0.6796958482460896,0.00041058637546668997,11.780759099603669,1.0848841735532682
74397106x,reinverted,0.1,0.8,1.42,0.12,0.7991933020012953,1.4149788885920562,0.8713398171089717,0.0005945065737971828,11.808941273967033,1.0846815964954042
74397253x,reinverted,0.1,0.8,1.42,0.12,-0.07783379506078669,1.2955321897761216,1.0131105630131334,0.0001799830706025581,11.804079130336012,1.0847164771566162
743972556,reinverted,0.1,0.8,1.42,0.12,-0.7738134641144451,0.9952030125100774,0.843249453433599,0.0001203636794555478,11.765401584448794,1.0849949738495772
743973161,reinverted,0.1,0.8,1.42,0.12,-0.9883280678668553,1.5824535745692738,1.987091243968743,1.687341286894064e-5,11.829345279124079,1.0845355323058121
743973399,reinverted,0.1,0.8,1.42,0.12,-1.2068951679751405,1.1292193773425916,0.9850763359780028,0.00010405271403873488,11.764976013429012,1.0849980483477875
743973436,reinverted,0.1,0.8,1.42,0.12,-0.20428451514559884,0.9807126021781715,0.8889570825198264,8.605440589355453e-5,11.817559922631668,1.0846198374746476
743973890,reinverted,0.1,0.8,1.42,0.12,0.9377746839737588,0.2953497640817783,0.32597650361560204,3.205948445148667e-5,11.730056216835834,1.0852510833293985
743974252,reinverted,0.1,0.8,1.42,0.12,-0.7985691491453805,0.9652068888916137,1.0697152212291396,3.1497037532700675e-5,11.820366030130128,1.0845997490645383
743974324,reinverted,0.1,0.8,1.42,0.12,0.5071486344109973,1.249006887664235,1.0434252701784938,0.00012936283062911407,11.805280793112704,1.0847078538431214
743974367,reinverted,0.1,0.8,1.42,0.12,0.5819641123534393,1.034054786697951,0.9290330441644155,8.9991534349721e-5,11.829528668944517,1.0845342217754839
74397480x,reinverted,0.1,0.8,1.42,0.12,-0.026621495587342434,0.6860815457966222,0.6995072624389231,4.780800327388532e-5,11.825569779870994,1.0845625216048498
743975212,reinverted,0.1,0.8,1.42,0.12,-0.4138939410331329,1.8818474905198261,1.3991102123328039,0.0002311657560793499,11.733917479640787,1.0852230298819703
743975335,reinverted,0.1,0.8,1.42,0.12,0.26825129292584643,0.2950571110577268,0.34804748845776706,2.3060331050903443e-5,11.82169969115944,1.0845902049726255
743975538,reinverted,0.1,0.8,1.42,0.12,-0.5813586943229392,0.6281970945019626,0.6058622739271646,6.29940753121789e-5,11.763482798163425,1.085008837702056
743975618,reinverted,0.1,0.8,1.42,0.12,-0.9798310437048104,0.6020309415738727,0.7134974062701096,2.2497884101593626e-5,11.785646320638998,1.08484897414992
743975896,reinverted,0.1,0.8,1.42,0.12,0.4564306795037182,0.5881997691785334,0.5760004873819375,5.8494497880227124e-5,11.827104344791437,1.0845515496310296
743975941,reinverted,0.1,0.8,1.42,0.12,-0.7942347975540953,3.645574494501378,1.987091243968743,0.0010832731094962784,11.513385172030183,1.0868554282739824
743976725,reinverted,0.1,0.8,1.42,0.12,-0.580570295115259,1.6458180982578163,1.3188986084235705,0.00015917252854716625,11.786089824213295,1.084845781333314
743977146,reinverted,0.1,0.8,1.42,0.12,-0.8242261366114516,0.8159157255255794,0.7699825614868129,7.030588762463448e-5,11.79676073188331,1.0847690330191475
743977496,reinverted,0.1,0.8,1.42,0.12,0.5786720062749904,0.489810353202946,0.45064644828709405,7.986748750022546e-5,11.81349309678261,1.0846489680746796
743978237,reinverted,0.1,0.8,1.42,0.12,-0.9713673102212611,0.9016841811985927,1.1742977819997402,1.4061177470042754e-5,11.82959313810823,1.0845337610791168
743978528,reinverted,0.1,0.8,1.42,0.12,0.5913640737679268,0.9321953325175728,0.8931531546187135,6.524386240305949e-5,11.829179793486027,1.0845367149251268
743978704,reinverted,0.1,0.8,1.42,0.12,0.5884324027785868,0.8657275283469567,0.8847934023964323,4.724555553345964e-5,11.831240124471885,1.0845219934241372
743978720,reinverted,0.1,0.8,1.42,0.12,0.044158308364381775,1.3840212177146518,0.9313418761331511,0.0003802142366428346,11.706405792586118,1.0854233158937066
743978990,reinverted,0.1,0.8,1.42,0.12,-0.6922542400272661,0.7117220701864747,0.6556318709161456,7.874259413856539e-5,11.577466384394361,1.086374683959172
743979264,reinverted,0.1,0.8,1.42,0.12,-0.7975814402848872,3.6282098206405635,1.987091243968743,0.0010619001190626438,11.628167476141504,1.0859980733896193
743979280,reinverted,0.1,0.8,1.42,0.12,-0.4172488835299956,1.2583813115864548,1.0654064505721912,0.0001209261259281786,11.78743999755295,1.084836062809872
743979459,reinverted,0.1,0.8,1.42,0.12,0.14683612409028968,0.8242773922246994,0.7491329029678897,8.49295113563514e-5,11.818797662936053,1.0846109755424629
743979627,reinverted,0.1,0.8,1.42,0.12,-0.12133891816340737,1.8736610997790153,1.2067951554524847,0.00047414290108744776,11.758796735154021,1.085042715043318
743979790,reinverted,0.1,0.8,1.42,0.12,-1.0419897558109872,1.3398914203731611,1.1005696765200579,0.00014061177506557315,11.768444620556611,1.084972996198091
743979942,reinverted,0.1,0.8,1.42,0.12,-0.5467917079698318,1.2396552875587192,1.1626596358114147,7.255567555691916e-5,11.814866425485937,1.0846391287033845
74398053x,reinverted,0.1,0.8,1.42,0.12,-0.17905442987261647,0.7000472439542333,0.7627208759698688,3.430927291413564e-5,11.826958155629876,1.0845525947450807
743980812,reinverted,0.1,0.8,1.42,0.12,-0.3184209288183722,0.9651796573120235,0.9541826133907537,5.56822626370374e-5,11.773442573799695,1.0849369242455367
743982201,reinverted,0.1,0.8,1.42,0.12,-0.06704766045968209,0.6069055487082415,0.6936779826828979,2.699746065428556e-5,11.820254822311526,1.0846005449994558
743982463,reinverted,0.1,0.8,1.42,0.12,-1.1762614054076632,0.7916553319026165,0.8836136823961979,3.0372143557809523e-5,11.792401581334236,1.0848003685341638
