id,alpha,theta,sigma,eta,n_origins,pearson_correlation,covariance_population,epsilon_weighted,epsilon_origin_mean,epsilon_composition_gap,omega_max,epsilon_origin_sd,amenity,productivity,employment,wage,markdown
661275773,0.8,1.42,0.12,0.4,128,-0.9998609868722701,-0.005164480178399681,11.165301302386501,11.82635476522166,-0.6610534628351594,0.8628863880640744,0.06831804998099135,0.019893442643400754,1.0128642843221702,6.693120427168953e-5,0.9686925889184228,1.089563189825093
661276637,0.8,1.42,0.12,0.4,128,-0.9520496345680293,-0.014186951801360597,9.98163019966627,11.797560030240426,-1.8159298305741558,0.4586709135014543,0.34970327144279584,-0.08470814012360216,1.147170801182745,6.636875717181254e-5,1.0883858291486868,1.1001840360739306
661277445,0.8,1.42,0.12,0.4,128,-0.7543937879410584,-6.234609743866376e-5,11.818650648179181,11.826630948651335,-0.0079803004721537,0.07975336999736989,0.007589823900826418,-0.1452277921713084,1.3626739825152157,5.849449785055293e-5,1.3449539490345055,1.0846120280367255
661277656,0.8,1.42,0.12,0.4,128,-0.9590463041151909,-2.511758576326267e-5,11.82971543042991,11.832930481407608,-0.0032150509776975866,0.3031146532312837,0.0009314267755240338,1.110258869769169,0.4540542907948316,1.2373836083666874e-5,0.6114726779554434,1.0845328871925077
66127771x,0.8,1.42,0.12,0.4,128,-0.9854363112768653,-0.00021266661014510612,11.805125356796063,11.83234668289464,-0.027221326098576526,0.3749510215420995,0.005398259393990349,-0.287794052570781,0.4645128150447246,6.749365136502071e-6,0.70606511410249,1.08470896917874
66127907x,0.8,1.42,0.12,0.4,128,-0.9984736963550751,-0.002174755361783706,11.551496333280408,11.829865019588722,-0.2783686863083137,0.9106928709892628,0.02729094116598475,0.08621849555383303,1.2950508496790203,0.00010124047704169834,1.1433299911048227,1.0865688713520993
661279459,0.8,1.42,0.12,0.4,128,-0.9322994461289292,-0.00013925665123525364,11.811261661764382,11.829086513122496,-0.017824851358113847,0.14577971831604505,0.008161679934317346,-0.20309157374790104,0.6792860461595691,1.687341284258243e-5,0.8596652394626375,1.0846649603265683
661279803,0.8,1.42,0.12,0.4,128,-0.9779383586404247,-0.0013899169673749143,11.650588150978733,11.828497522802724,-0.1779093718239917,0.6048185095805875,0.02593323704385802,0.25070875132733655,0.6466940275068677,4.443332047907338e-5,0.6736077875969253,1.0858325766082455
661279897,0.8,1.42,0.12,0.4,128,-0.842894828187222,-1.6988071993888814e-5,11.829288219715488,11.831462692930701,-0.002174473215212913,0.0484435156244302,0.002030927006970318,1.15213696865186,0.6990023031123443,4.893289724214041e-5,0.7150350687758453,1.0845359400689327
66127990x,0.8,1.42,0.12,0.4,128,-0.9454370680415528,-0.005917223546148451,11.040754611135702,11.798159225042703,-0.757404613907001,0.3085958619969265,0.17852626677852226,0.5397228474377668,0.1911217693933795,4.443332048078771e-5,0.19821034872723498,1.090573519222264
661280337,0.8,1.42,0.12,0.4,128,-0.9999970274108732,-0.0007450532704293216,11.737151045486105,11.832517864101062,-0.09536681861495744,0.9627104907391703,0.008826530549871793,0.509931291166361,0.7866226752680214,2.0810542504552273e-5,0.9541420709880878,1.08519955107714
661280716,0.8,1.42,0.12,0.4,128,-1.0,-0.002445830658534908,11.517801919871353,11.830868244163822,-0.3130663242924694,0.9999999997329911,0.027889300274384198,-2.418487901563042,1.8638001958905772,3.937129661600555e-5,1.9870912454815348,1.0868221216996905
661281161,0.8,1.42,0.12,0.4,128,-0.9999916382401702,-0.014044697331351767,10.020601127580285,11.818322385993309,-1.7977212584130235,0.9759803832063051,0.16412081205299453,-0.8281992925383506,2.4191012113808683,0.00013667464401093696,1.9870912454815348,1.0997944122581271
661281284,0.8,1.42,0.12,0.4,128,-0.9974053314613555,-0.00010451298710599923,11.819795018607103,11.833172680956666,-0.013377662349563835,0.8647949984218161,0.0013791558691225276,1.0298215998494389,0.2953297373461541,7.874259325963951e-6,0.4353183460884236,1.0846038360585584
661281778,0.8,1.42,0.12,0.4,128,-0.9774291913711505,-1.9575923168043794e-5,11.83063930066741,11.833145018832921,-0.0025057181655103733,0.32617691247101466,0.0006232825605799651,0.7127084293019035,0.5409584887445988,4.4995767577371986e-6,0.8918717230768294,1.0845262859077773
661281954,0.8,1.42,0.12,0.4,128,-0.7456434580788976,-0.00015525994252349535,11.81177109639498,11.831644369037987,-0.01987327264300731,0.5189717359974505,0.004517454404696624,-1.159894704790666,1.570144690479033,1.6873412840943017e-5,1.9870912454815348,1.0846613087774115
661282201,0.8,1.42,0.12,0.4,128,-0.8236472725543471,-0.00010956477665630558,11.811701377535192,11.8257256689472,-0.014024291412008338,0.09412839427569858,0.011082333942822997,1.3772889553069538,0.8474542065388803,0.00015636029233428812,0.6870834164490834,1.0846618084928825
661282543,0.8,1.42,0.12,0.4,128,-0.7317987952848455,-3.0351507105547852e-5,11.825365803196988,11.829250796106496,-0.003884992909508611,0.09135762320416645,0.003821471064572264,0.5968966200733624,1.5024826988462274,0.00010461515961862066,1.3202259007483295,1.0845639802305016
661282666,0.8,1.42,0.12,0.4,128,-0.9991501870009463,-0.0007200746716981338,11.740035904318514,11.832205462295875,-0.09216955797736048,0.8227418827829356,0.009888229949803005,1.5834504002448182,0.18969240310521263,4.387087338753309e-5,0.19821034872723498,1.0851786151379788
661282869,0.8,1.42,0.12,0.4,128,-0.9986355475186948,-0.0011046517478645868,11.689869147886673,11.831264571613346,-0.14139542372667258,0.7870412810678796,0.016043729572440588,0.8582110023150173,0.8452251897578772,5.399492109216503e-5,0.8469684356148319,1.0855441568548936
661283108,0.8,1.42,0.12,0.4,128,-0.7662477677542949,-4.861231300784102e-5,11.819822623454444,11.826044999519445,-0.0062223760650006454,0.0701566948471633,0.006463396925503104,1.1273384249021752,1.0616071584620996,0.00018560754125840194,0.8317379697170093,1.084603638468793
661284274,0.8,1.42,0.12,0.4,128,-0.7729688730084625,-3.396912279223041e-5,11.826873136237758,11.831221183955163,-0.004348047717405379,0.10230295831880264,0.002794620554267985,1.283443876420017,0.583557756025162,5.849449785022548e-5,0.5760004878204523,1.0845532025650957
661284733,0.8,1.42,0.12,0.4,128,-0.999914244858701,-0.020125822421058884,9.234342208176185,11.810447478071728,-2.5761052698955424,0.9672671494439118,0.23733702203416007,-1.0332310725229177,0.8366016255548167,8.099238163743448e-5,0.7571619315704333,1.1082914166982667
661286181,0.8,1.42,0.12,0.4,128,-0.9772810779163186,-0.0008644816400590621,11.720485826838512,11.831139476766067,-0.11065364992755455,0.647217886857173,0.015142528955402317,-1.3562945080576205,1.3677213037607445,8.436706420861601e-6,1.9870912454815348,1.0853206953000292
661286210,0.8,1.42,0.12,0.4,128,-0.9999997972298741,-0.0014196189005207345,11.650160813903591,11.83187203317024,-0.18171121926664924,0.990146067353855,0.016349945246888303,0.6799046521640215,0.7429578418275934,3.768395534620482e-5,0.7998004032912515,1.0858357250147632
661286528,0.8,1.42,0.12,0.4,128,-0.8343032521317143,-9.966667059559949e-6,11.831851730462072,11.833127463845692,-0.0012757333836201923,0.16336131580365731,0.0006141545298649967,0.2195016811633412,0.7550818600408618,4.499576757687162e-6,1.2449042801280743,1.0845176243567538
661286640,0.8,1.42,0.12,0.4,128,-0.9998739897255672,-0.006228094849202636,11.029625078371927,11.826821219069863,-0.7971961406979364,0.9897790906611641,0.07176243287492531,-1.0955680338773466,1.2518261467598688,7.199322812002049e-5,1.178710675680966,1.090664913167439
661287571,0.8,1.42,0.12,0.4,128,-0.963132229404336,-0.003115398183424263,11.420594850189206,11.819365817667512,-0.3987709674783062,0.4949755446127051,0.07082053863803277,-0.5481335121468278,0.9758593684573402,7.199322812461634e-5,0.9214846513821148,1.0875611133323264
661287803,0.8,1.42,0.12,0.4,128,-0.9994461724020952,-0.000341405913156376,11.78876725983402,11.832467216718038,-0.043699956884019286,0.6064073631412908,0.005954039006083254,1.142409867957435,0.5188947016012525,2.6997460546236502e-5,0.5976779491606574,1.0848265113696103
661287811,0.8,1.42,0.12,0.4,128,-0.9957897158290199,-0.005945773709276335,11.035749884692153,11.79680891947953,-0.761059034787376,0.42482343870820616,0.16053299506795884,0.4327700795981724,0.34867852391631576,6.749365136758666e-5,0.332593822976108,1.0906145944270733
661288080,0.8,1.42,0.12,0.4,128,-0.8423996300057727,-4.0393915146154906e-5,11.824095081416798,11.829265502555508,-0.005170421138709358,0.05068131916592385,0.004731884552483261,0.3706976583590179,0.6723014198342505,3.262193149346021e-5,0.7457893003410583,1.0845730682233465
66128870x,0.8,1.42,0.12,0.4,128,-0.9999692764888237,-0.0005238964638450146,11.765706177610936,11.832764924983103,-0.0670587473721671,0.9806146046259007,0.006093081051713876,0.5269182814870672,0.734845296567455,3.599661406095344e-5,0.7989684185896597,1.0849927734811964
661288726,0.8,1.42,0.12,0.4,128,-0.9976533630467335,-0.00014039723304071133,11.814627221675414,11.832598067504623,-0.01797084582920938,0.41142398786145923,0.0035198772299779063,-1.287444332852747,1.0640960393804566,3.3746825684131936e-6,1.8580660897433947,1.0846408423420566
661289614,0.8,1.42,0.12,0.4,128,-0.9999999410335362,-0.006019540986979148,11.056723055117256,11.827224301450594,-0.7705012463333372,0.9962741864757638,0.06889811327972759,-0.30916901464813995,0.7655291770035062,2.924724892343842e-5,0.8632861236405909,1.0904427102872203
661289649,0.8,1.42,0.12,0.4,128,-0.7738376649019681,-7.116383314097246e-7,11.833206384209463,11.833297473915882,-9.108970641946712e-5,0.23062539241690555,4.224508369762755e-5,1.229674256785391,0.20498146993460828,1.1248941894351263e-6,0.4459358615384147,1.0845079488628226
66128969x,0.8,1.42,0.12,0.4,128,-0.9999999674243388,-0.002452611913556511,11.516904681052683,11.83083900598792,-0.31393432493523754,0.9954160971107056,0.02809635946214918,1.2367988053780157,0.2191208915917618,4.780800305043673e-5,0.22471670760938656,1.086828885685333
661290682,0.8,1.42,0.12,0.4,128,-0.9999516541071944,-0.011173468325236661,10.387590359835691,11.817794305465982,-1.430203945630291,0.8370593067760529,0.15240790814888427,0.617477476683252,0.7384541516006908,0.00010742739508202626,0.6385521568495006,1.0962687173212535
661291394,0.8,1.42,0.12,0.4,128,-0.7935489411522807,-1.1209641957367953e-5,11.831202160052213,11.832636994222753,-0.0014348341705403556,0.10332051145917903,0.0009107938032103955,0.6152162619670032,0.8289286538408325,2.0248095409702393e-5,1.011613728469361,1.0845222646415829
661292290,0.8,1.42,0.12,0.4,128,-0.9133708881669493,-0.00018921712971143955,11.806479953159052,11.830699745762114,-0.02421979260306273,0.23872350142260926,0.007581474729052106,0.47890132371533717,0.36341162309190445,1.968564831456896e-5,0.4459358615384147,1.084699250239478
661292397,0.8,1.42,0.12,0.4,128,-0.8892079009866375,-0.00031870617563926966,11.778124964693685,11.818919355175513,-0.0407943904818282,0.1026166727165344,0.030383033061518728,-0.38212815505586234,2.160270001594302,0.00011305186603859851,1.8684194723777032,1.0849031575906707
661292768,0.8,1.42,0.12,0.4,128,-0.9480804728648383,-5.241369477297731e-5,11.82507147110096,11.831780424031905,-0.006708952930944534,0.171876634015947,0.003060213953423566,1.044260526389027,0.7469476706198077,3.880884953634294e-5,0.8003148474013344,1.084566085071357
661292813,0.8,1.42,0.12,0.4,128,-0.8257479615059945,-1.4937473908289533e-5,11.830369319501473,11.832281316161733,-0.0019119966602598737,0.059372070369320816,0.0014866887893208143,0.5884842217705206,0.9264335847982201,2.4747672167442388e-5,1.0861240612301493,1.0845282148843465
66129283x,0.8,1.42,0.12,0.4,128,-0.9891106802780212,-0.00021573060400705113,11.804853375337139,11.832466892650046,-0.02761351731290773,0.5744150348360539,0.004278782294852078,0.6076995752453707,0.9113186924355166,3.0934590208946826e-5,1.021598537202811,1.0847109208564347
661292995,0.8,1.42,0.12,0.4,128,-0.8192232770281319,-0.0011594035481974233,11.679885115526437,11.828288769695707,-0.14840365416926993,0.6180496495214793,0.02509052748019696,0.2576758904164089,0.6431315752871788,5.624470946807583e-5,0.6391747632235663,1.085617280487688
661293015,0.8,1.42,0.12,0.4,128,-0.9997490832816751,-0.010870156623005866,10.422628302747972,11.814008350492726,-1.3913800477447538,0.7799082897518201,0.15914859708089749,-0.6902928975517065,0.8520961550815014,4.612066176718454e-5,0.8728378580405322,1.0959450889883837
661293891,0.8,1.42,0.12,0.4,128,-0.9874639376377686,-8.104354570884908e-5,11.822144684156601,11.832518258007333,-0.010373573850731788,0.28239818094110974,0.0028413558222030785,0.14653285640078492,0.6338686122162368,7.87425932549186e-6,0.9343417848767938,1.0845870209438517
661294640,0.8,1.42,0.12,0.4,128,-0.8335160852488768,-6.128812881211374e-5,11.82474465715932,11.832589537647278,-0.007844880487958505,0.24181958243877794,0.0024072259344262987,-1.648800274386806,0.6051745597275976,1.6873412841456486e-6,1.2139365592187488,1.0845684223206078
661295467,0.8,1.42,0.12,0.4,128,-0.9999959716520563,-0.008716957849159749,10.70831353691514,11.824084141607592,-1.115770604692452,0.9789503868602732,0.10154816767327615,-0.3870815682226078,1.537417460407952,0.00014004932658036784,1.2640818889857064,1.0933853866486694
661295985,0.8,1.42,0.12,0.4,128,-0.9991699737664833,-0.011106731554416294,10.377298482451675,11.79896012141696,-1.4216616389652845,0.5516876696635492,0.2304507061296777,-0.11658575111275607,2.111659423880124,0.0002823484415272782,1.5049595343935926,1.096364193599233
661296398,0.8,1.42,0.12,0.4,128,-0.9995434542774154,-0.0028162118124489418,11.468989764154893,11.829464876148359,-0.36047511199346616,0.8664472357901477,0.03702570993954828,-0.363144491166269,0.947176581607251,2.8684801830285723e-5,1.0754924053006925,1.0871916376737376
661297585,0.8,1.42,0.12,0.4,128,-0.8807000181412331,-0.0001458196963604527,11.811641237346754,11.83030615848089,-0.018664921134137202,0.20515149255887427,0.006805531717978117,0.7396701915170044,0.9913583570879138,9.224132353269633e-5,0.8932312646138231,1.084662239557204
661298422,0.8,1.42,0.12,0.4,128,-0.9999999999999996,-0.0015452575541789566,11.633982941461932,11.831775908396835,-0.19779296693490345,0.9999999999999997,0.017620251740557997,-1.616051431038583,0.16203562023271814,8.9991535149129e-6,0.23225826121792434,1.0859550856341844
661298801,0.8,1.42,0.12,0.4,128,-0.9785715366822316,-7.985542692244141e-5,11.820977636724418,11.831199131370488,-0.010221494646069473,0.19162556329466895,0.004426102249905304,-0.19714565103855264,0.8494346892232103,1.3498730273533587e-5,1.1241299842947536,1.084595371950733
661298895,0.8,1.42,0.12,0.4,128,-0.8156497663927695,-0.0003095906457782562,11.754073790670374,11.793701393329997,-0.03962760265962295,0.09612734529489454,0.035863041799449547,-0.6469686763255738,1.0727382574165412,7.761769907290568e-5,1.0001242876652523,1.085076886346735
661298983,0.8,1.42,0.12,0.4,128,-0.6639153122343727,-0.0050819301380068465,11.156338516445814,11.8068255741107,-0.6504870576648862,0.3855013112611483,0.18076396895990177,-1.0421197362272072,2.4180714003149797,0.00014286156204915772,1.9870912454815348,1.0896351431543492
661352011,0.8,1.42,0.12,0.4,128,-0.9965321408536865,-0.020854245828861247,9.086257836954296,11.755601303048534,-2.6693434660942383,0.4409836104992952,0.4675998708999288,-0.9618918371670647,1.174814811968268,0.00011248941894657619,0.9940653580127161,1.1100563089826647
66353998x,0.8,1.42,0.12,0.4,128,-0.9999944137691494,-0.007665141180163182,10.84425563268418,11.825393703745062,-0.981138071060883,0.9923747049740668,0.08808126501398646,0.5786358692574181,0.5036173494787286,0.0001687341284059728,0.3993603472002625,1.0922147202972639
664501203,0.8,1.42,0.12,0.4,128,-0.9985581151493822,-0.0011791553333590976,11.68087154684699,11.831803429516961,-0.15093188266997082,0.9391748377258549,0.014340443242584103,0.23761422171162006,0.6478472166476585,3.487171986998764e-5,0.7084626164479784,1.0856100502423494
664502724,0.8,1.42,0.12,0.4,128,-0.9999958800563585,-0.01664350624814526,9.6856350519449,11.816003851707496,-2.1303687997625964,0.9834009931202642,0.19301083804354194,-0.2945574226508391,1.0589185262644394,0.00010517760670496769,0.9137313449795742,1.1032456823571106
664503612,0.8,1.42,0.12,0.4,128,-0.9936439183684485,-0.0011120288207652513,11.68298672901991,11.825326418077863,-0.1423396890579518,0.3986469616436027,0.031401954637338435,1.1173661335765979,1.0950396024242182,0.00021935436694980914,0.8289833050856698,1.0855945507081723
664504607,0.8,1.42,0.12,0.4,128,-0.9860108804030479,-0.0002299154676202545,11.802882797123353,11.832311976978747,-0.02942917985539495,0.4703971429039434,0.0055416727027928665,0.4415388984734033,0.31340323500746997,7.311812230863704e-6,0.4688043836151633,1.0847250639685861
664506397,0.8,1.42,0.12,0.4,128,-0.8938048696556781,-0.00040132193447857287,11.76366527572789,11.81503448334115,-0.05136920761325925,0.12318718267605915,0.029099324458148484,0.8953949549304709,0.18343040543217395,3.7121508253407486e-5,0.19821034872723498,1.0850075190479376
664507197,0.8,1.42,0.12,0.4,128,-0.9933662738747308,-0.00013394875794800652,11.815180889231064,11.832326330248408,-0.01714544101734461,0.2892816309426943,0.003944996865421329,0.5832057972735317,1.0378194012139792,2.7559907641649886e-5,1.190679120796998,1.0846368760135912
